# Record_dt	File	Modify-time	How-long(hours)	Dependency

# Type: sz_vars_conv.sent:
2016-11-05T00:00	../RESULT/10/2016-10-31/ssp/3/url_cat_diff.sent	2016-11-01 15:48	39 hours (1 days)	-
2016-11-05T23:55	../RESULT/10/2016-11-01/ssp/3/url_cat_diff.sent	2016-11-02 17:08	41 hours (1 days)	-
2016-11-06T23:55	../RESULT/10/2016-11-02/ssp/3/url_cat_diff.sent	2016-11-03 16:11	40 hours (1 days)	-
2016-11-07T23:58	../RESULT/10/2016-11-03/ssp/3/url_cat_diff.sent	2016-11-04 15:08	39 hours (1 days)	-
2016-11-08T14:37	../RESULT/10/2016-11-04/ssp/3/url_cat_diff.sent	2016-11-05 15:07	39 hours (1 days)	-
2016-11-09T23:57	../RESULT/10/2016-11-05/ssp/3/url_cat_diff.sent	2016-11-06 14:36	38 hours (1 days)	-
2016-11-10T23:55	../RESULT/10/2016-11-06/ssp/3/url_cat_diff.sent	2016-11-07 14:18	38 hours (1 days)	-
2016-11-12T00:00	../RESULT/10/2016-11-07/ssp/3/url_cat_diff.sent	2016-11-08 18:46	42 hours (1 days)	-
2016-11-12T23:45	../RESULT/10/2016-11-08/ssp/3/url_cat_diff.sent	2016-11-09 15:34	39 hours (1 days)	-
2016-11-13T23:45	../RESULT/10/2016-11-09/ssp/3/url_cat_diff.sent	2016-11-10 16:28	40 hours (1 days)	-
2016-11-14T23:55	../RESULT/10/2016-11-10/ssp/3/url_cat_diff.sent	2016-11-11 14:57	38 hours (1 days)	-
2016-11-15T23:07	../RESULT/10/2016-11-11/ssp/3/url_cat_diff.sent	2016-11-12 17:32	41 hours (1 days)	-
2016-11-16T23:59	../RESULT/10/2016-11-12/ssp/3/url_cat_diff.sent	2016-11-13 16:11	40 hours (1 days)	-
2016-11-17T23:55	../RESULT/10/2016-11-13/ssp/3/url_cat_diff.sent	2016-11-14 15:07	39 hours (1 days)	-
2016-11-18T23:58	../RESULT/10/2016-11-14/ssp/3/url_cat_diff.sent	2016-11-15 16:40	40 hours (1 days)	-
2016-11-19T23:56	../RESULT/10/2016-11-15/ssp/3/url_cat_diff.sent	2016-11-16 17:28	41 hours (1 days)	-
2016-11-20T23:55	../RESULT/10/2016-11-16/ssp/3/url_cat_diff.sent	2016-11-17 15:09	39 hours (1 days)	-
2016-11-21T23:58	../RESULT/10/2016-11-17/ssp/3/url_cat_diff.sent	2016-11-18 14:51	38 hours (1 days)	-
2016-11-22T23:17	../RESULT/10/2016-11-18/ssp/3/url_cat_diff.sent	2016-11-19 17:45	41 hours (1 days)	-
2016-11-23T23:57	../RESULT/10/2016-11-19/ssp/3/url_cat_diff.sent	2016-11-20 15:16	39 hours (1 days)	-
2016-11-24T13:35	../RESULT/10/2016-11-20/ssp/3/url_cat_diff.sent	2016-11-21 15:04	39 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-21/ssp/3/url_cat_diff.sent	2016-11-22 17:34	41 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-22/ssp/3/url_cat_diff.sent	2016-11-23 16:25	40 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-23/ssp/3/url_cat_diff.sent	(-)	-	-
2016-11-24T13:41	../RESULT/10/2016-11-24/ssp/3/url_cat_diff.sent	(-)	-	(wait_for [43]: ../RESULT/10/2016-11-24/ssp/3/2016-11-24T19.gz)

# Type: urlvars_diff.gz:
2016-06-16T01:47	../RESULT/10/2016-06-06/google/3/urlvars_diff.gz	(-)	-	(wait_for [3]: ../RESULT/10/2016-06-06/google/3/url_traits_30days.gz)
2016-06-21T23:49	../RESULT/10/2016-06-13/google/3/urlvars_diff.gz	2016-06-19 15:01	159 hours (6 days)	-
2016-06-28T23:52	../RESULT/10/2016-06-20/google/3/urlvars_diff.gz	2016-06-24 15:58	111 hours (4 days)	-
2016-07-05T23:50	../RESULT/10/2016-06-27/google/3/urlvars_diff.gz	2016-07-01 07:15	103 hours (4 days)	-
2016-07-12T22:50	../RESULT/10/2016-07-04/google/3/urlvars_diff.gz	2016-07-08 04:48	100 hours (4 days)	-
2016-07-19T23:41	../RESULT/10/2016-07-11/google/3/urlvars_diff.gz	2016-07-15 10:40	106 hours (4 days)	-
2016-07-26T23:54	../RESULT/10/2016-07-18/google/3/urlvars_diff.gz	2016-07-22 05:12	101 hours (4 days)	-
2016-08-02T23:25	../RESULT/10/2016-07-25/google/3/urlvars_diff.gz	2016-07-29 04:48	100 hours (4 days)	-
2016-08-09T23:00	../RESULT/10/2016-08-01/google/3/urlvars_diff.gz	2016-08-05 04:52	100 hours (4 days)	-
2016-08-16T23:20	../RESULT/10/2016-08-08/google/3/urlvars_diff.gz	2016-08-12 07:24	103 hours (4 days)	-
2016-08-23T23:59	../RESULT/10/2016-08-15/google/3/urlvars_diff.gz	2016-08-19 03:03	99 hours (4 days)	-
2016-08-30T23:38	../RESULT/10/2016-08-22/google/3/urlvars_diff.gz	2016-08-25 22:50	94 hours (3 days)	-
2016-09-06T23:52	../RESULT/10/2016-08-29/google/3/urlvars_diff.gz	2016-09-03 12:17	132 hours (5 days)	-
2016-09-13T23:22	../RESULT/10/2016-09-05/google/3/urlvars_diff.gz	2016-09-08 09:20	81 hours (3 days)	-
2016-09-20T22:18	../RESULT/10/2016-09-12/google/3/urlvars_diff.gz	(-)	-	(wait_for [4]: ../RESULT/10/2016-09-12/google/3/dom_traits_30days.gz)
2016-09-28T00:02	../RESULT/10/2016-09-19/google/3/urlvars_diff.gz	(-)	-	(wait_for [4]: ../RESULT/10/2016-09-12/google/3/dom_traits_30days.gz)
2016-10-04T22:47	../RESULT/10/2016-09-26/google/3/urlvars_diff.gz	2016-09-29 08:56	80 hours (3 days)	-
2016-10-11T22:14	../RESULT/10/2016-10-03/google/3/urlvars_diff.gz	2016-10-06 05:07	77 hours (3 days)	-
2016-10-18T21:25	../RESULT/10/2016-10-10/google/3/urlvars_diff.gz	2016-10-13 07:08	79 hours (3 days)	-
2016-10-25T13:56	../RESULT/10/2016-10-17/google/3/urlvars_diff.gz	2016-10-20 11:37	83 hours (3 days)	-
2016-11-01T23:24	../RESULT/10/2016-10-24/google/3/urlvars_diff.gz	2016-10-27 20:59	92 hours (3 days)	-
2016-11-08T14:41	../RESULT/10/2016-10-31/google/3/urlvars_diff.gz	2016-11-03 03:06	75 hours (3 days)	-
2016-11-15T23:10	../RESULT/10/2016-11-07/google/3/urlvars_diff.gz	2016-11-10 02:37	74 hours (3 days)	-
2016-11-22T23:18	../RESULT/10/2016-11-14/google/3/urlvars_diff.gz	2016-11-17 02:05	74 hours (3 days)	-
2016-11-24T13:40	../RESULT/10/2016-11-21/google/3/urlvars_diff.gz	2016-11-24 01:51	73 hours (3 days)	-
2016-06-14T22:44	../RESULT/10/2016-06-06/net/0/urlvars_diff.gz	2016-06-09 04:54	76 hours (3 days)	-
2016-06-28T23:50	../RESULT/10/2016-06-20/net/0/urlvars_diff.gz	2016-06-24 03:21	99 hours (4 days)	-
2016-07-05T23:50	../RESULT/10/2016-06-27/net/0/urlvars_diff.gz	2016-06-30 21:11	93 hours (3 days)	-
2016-07-12T22:50	../RESULT/10/2016-07-04/net/0/urlvars_diff.gz	2016-07-07 20:49	92 hours (3 days)	-
2016-07-19T23:40	../RESULT/10/2016-07-11/net/0/urlvars_diff.gz	2016-07-15 01:11	97 hours (4 days)	-
2016-07-26T23:51	../RESULT/10/2016-07-18/net/0/urlvars_diff.gz	2016-07-21 19:12	91 hours (3 days)	-
2016-08-02T23:22	../RESULT/10/2016-07-25/net/0/urlvars_diff.gz	2016-07-28 17:02	89 hours (3 days)	-
2016-08-09T23:00	../RESULT/10/2016-08-01/net/0/urlvars_diff.gz	2016-08-04 22:50	94 hours (3 days)	-
2016-08-16T23:20	../RESULT/10/2016-08-08/net/0/urlvars_diff.gz	2016-08-11 21:11	93 hours (3 days)	-
2016-08-23T23:55	../RESULT/10/2016-08-15/net/0/urlvars_diff.gz	2016-08-18 17:23	89 hours (3 days)	-
2016-08-30T23:55	../RESULT/10/2016-08-22/net/0/urlvars_diff.gz	2016-08-25 22:52	94 hours (3 days)	-
2016-09-06T23:52	../RESULT/10/2016-08-29/net/0/urlvars_diff.gz	2016-09-03 04:22	124 hours (5 days)	-
2016-09-13T23:55	../RESULT/10/2016-09-05/net/0/urlvars_diff.gz	2016-09-08 08:15	80 hours (3 days)	-
2016-09-20T22:14	../RESULT/10/2016-09-12/net/0/urlvars_diff.gz	(-)	-	(wait_for [4]: ../RESULT/10/2016-09-12/net/0/url_traits_30days.gz)
2016-09-27T23:56	../RESULT/10/2016-09-19/net/0/urlvars_diff.gz	(-)	-	(wait_for [4]: ../RESULT/10/2016-09-12/net/0/url_traits_30days.gz)
2016-10-04T22:43	../RESULT/10/2016-09-26/net/0/urlvars_diff.gz	2016-09-28 22:56	70 hours (2 days)	-
2016-10-11T22:12	../RESULT/10/2016-10-03/net/0/urlvars_diff.gz	2016-10-06 01:14	73 hours (3 days)	-
2016-10-18T21:40	../RESULT/10/2016-10-10/net/0/urlvars_diff.gz	2016-10-13 07:12	79 hours (3 days)	-
2016-10-25T21:56	../RESULT/10/2016-10-17/net/0/urlvars_diff.gz	2016-10-20 03:00	75 hours (3 days)	-
2016-11-01T23:22	../RESULT/10/2016-10-24/net/0/urlvars_diff.gz	2016-10-26 19:00	67 hours (2 days)	-
2016-11-08T14:40	../RESULT/10/2016-10-31/net/0/urlvars_diff.gz	2016-11-03 03:04	75 hours (3 days)	-
2016-11-15T23:54	../RESULT/10/2016-11-07/net/0/urlvars_diff.gz	2016-11-09 19:13	67 hours (2 days)	-
2016-11-22T23:35	../RESULT/10/2016-11-14/net/0/urlvars_diff.gz	2016-11-17 02:04	74 hours (3 days)	-
2016-11-24T13:40	../RESULT/10/2016-11-21/net/0/urlvars_diff.gz	2016-11-23 19:04	67 hours (2 days)	-
2016-06-21T20:53	../RESULT/10/2016-06-13/ssp/3/urlvars_diff.gz	2016-06-19 18:08	162 hours (6 days)	-
2016-06-28T23:55	../RESULT/10/2016-06-20/ssp/3/urlvars_diff.gz	2016-06-24 14:17	110 hours (4 days)	-
2016-07-05T23:50	../RESULT/10/2016-06-27/ssp/3/urlvars_diff.gz	2016-07-01 08:51	104 hours (4 days)	-
2016-07-12T22:50	../RESULT/10/2016-07-04/ssp/3/urlvars_diff.gz	2016-07-08 07:31	103 hours (4 days)	-
2016-07-19T23:43	../RESULT/10/2016-07-11/ssp/3/urlvars_diff.gz	2016-07-15 15:07	111 hours (4 days)	-
2016-07-26T23:32	../RESULT/10/2016-07-18/ssp/3/urlvars_diff.gz	2016-07-22 10:28	106 hours (4 days)	-
2016-08-02T23:26	../RESULT/10/2016-07-25/ssp/3/urlvars_diff.gz	2016-07-29 07:05	103 hours (4 days)	-
2016-08-09T23:00	../RESULT/10/2016-08-01/ssp/3/urlvars_diff.gz	2016-08-05 11:01	107 hours (4 days)	-
2016-08-16T23:20	../RESULT/10/2016-08-08/ssp/3/urlvars_diff.gz	2016-08-12 09:44	105 hours (4 days)	-
2016-08-24T00:02	../RESULT/10/2016-08-15/ssp/3/urlvars_diff.gz	2016-08-19 05:06	101 hours (4 days)	-
2016-08-30T23:43	../RESULT/10/2016-08-22/ssp/3/urlvars_diff.gz	2016-08-26 08:51	104 hours (4 days)	-
2016-09-06T23:55	../RESULT/10/2016-08-29/ssp/3/urlvars_diff.gz	2016-09-03 11:12	131 hours (5 days)	-
2016-09-13T22:32	../RESULT/10/2016-09-05/ssp/3/urlvars_diff.gz	2016-09-08 12:23	84 hours (3 days)	-
2016-09-20T20:47	../RESULT/10/2016-09-12/ssp/3/urlvars_diff.gz	(-)	-	(wait_for [4]: ../RESULT/10/2016-09-12/ssp/3/url_traits_30days.gz)
2016-09-28T00:02	../RESULT/10/2016-09-19/ssp/3/urlvars_diff.gz	(-)	-	(wait_for [4]: ../RESULT/10/2016-09-12/ssp/3/url_traits_30days.gz)
2016-10-04T22:45	../RESULT/10/2016-09-26/ssp/3/urlvars_diff.gz	2016-09-29 07:52	79 hours (3 days)	-
2016-10-11T22:14	../RESULT/10/2016-10-03/ssp/3/urlvars_diff.gz	2016-10-06 03:49	75 hours (3 days)	-
2016-10-18T21:26	../RESULT/10/2016-10-10/ssp/3/urlvars_diff.gz	2016-10-13 10:03	82 hours (3 days)	-
2016-10-25T13:58	../RESULT/10/2016-10-17/ssp/3/urlvars_diff.gz	2016-10-20 19:07	91 hours (3 days)	-
2016-11-01T23:21	../RESULT/10/2016-10-24/ssp/3/urlvars_diff.gz	2016-10-28 00:21	96 hours (4 days)	-
2016-11-08T14:42	../RESULT/10/2016-10-31/ssp/3/urlvars_diff.gz	2016-11-03 06:21	78 hours (3 days)	-
2016-11-15T23:12	../RESULT/10/2016-11-07/ssp/3/urlvars_diff.gz	2016-11-10 05:46	77 hours (3 days)	-
2016-11-22T14:30	../RESULT/10/2016-11-14/ssp/3/urlvars_diff.gz	2016-11-17 05:19	77 hours (3 days)	-
2016-11-24T13:40	../RESULT/10/2016-11-21/ssp/3/urlvars_diff.gz	2016-11-24 04:53	76 hours (3 days)	-

# Type: urlvars_diff.sent:
2016-06-21T23:49	../RESULT/10/2016-06-13/google/3/urlvars_diff.sent	2016-06-19 20:36	164 hours (6 days)	-
2016-06-28T23:52	../RESULT/10/2016-06-20/google/3/urlvars_diff.sent	2016-06-24 21:12	117 hours (4 days)	-
2016-07-05T23:50	../RESULT/10/2016-06-27/google/3/urlvars_diff.sent	2016-07-01 12:45	108 hours (4 days)	-
2016-07-12T22:50	../RESULT/10/2016-07-04/google/3/urlvars_diff.sent	2016-07-08 12:10	108 hours (4 days)	-
2016-07-19T23:41	../RESULT/10/2016-07-11/google/3/urlvars_diff.sent	2016-07-15 16:48	112 hours (4 days)	-
2016-07-26T23:55	../RESULT/10/2016-07-18/google/3/urlvars_diff.sent	2016-07-22 09:46	105 hours (4 days)	-
2016-08-02T23:25	../RESULT/10/2016-07-25/google/3/urlvars_diff.sent	2016-07-29 08:46	104 hours (4 days)	-
2016-08-09T23:00	../RESULT/10/2016-08-01/google/3/urlvars_diff.sent	2016-08-05 14:49	110 hours (4 days)	-
2016-08-16T23:20	../RESULT/10/2016-08-08/google/3/urlvars_diff.sent	2016-08-12 12:59	108 hours (4 days)	-
2016-08-23T23:20	../RESULT/10/2016-08-15/google/3/urlvars_diff.sent	2016-08-19 07:24	103 hours (4 days)	-
2016-08-30T23:39	../RESULT/10/2016-08-22/google/3/urlvars_diff.sent	2016-08-26 06:49	102 hours (4 days)	-
2016-09-06T23:51	../RESULT/10/2016-08-29/google/3/urlvars_diff.sent	2016-09-03 17:17	137 hours (5 days)	-
2016-09-13T22:30	../RESULT/10/2016-09-05/google/3/urlvars_diff.sent	2016-09-08 15:40	87 hours (3 days)	-
2016-09-20T20:46	../RESULT/10/2016-09-12/google/3/urlvars_diff.sent	(-)	-	(wait_for [5]: ../RESULT/10/2016-09-12/google/3/dom_traits_30days.gz)
2016-09-28T00:02	../RESULT/10/2016-09-19/google/3/urlvars_diff.sent	(-)	-	(wait_for [5]: ../RESULT/10/2016-09-12/google/3/dom_traits_30days.gz)
2016-10-04T22:42	../RESULT/10/2016-09-26/google/3/urlvars_diff.sent	2016-09-29 15:35	87 hours (3 days)	-
2016-10-11T22:15	../RESULT/10/2016-10-03/google/3/urlvars_diff.sent	2016-10-06 10:03	82 hours (3 days)	-
2016-10-18T21:26	../RESULT/10/2016-10-10/google/3/urlvars_diff.sent	2016-10-13 13:54	85 hours (3 days)	-
2016-10-25T13:56	../RESULT/10/2016-10-17/google/3/urlvars_diff.sent	2016-10-20 23:22	95 hours (3 days)	-
2016-11-01T23:19	../RESULT/10/2016-10-24/google/3/urlvars_diff.sent	2016-10-28 03:15	99 hours (4 days)	-
2016-11-08T14:42	../RESULT/10/2016-10-31/google/3/urlvars_diff.sent	2016-11-03 08:07	80 hours (3 days)	-
2016-11-15T23:10	../RESULT/10/2016-11-07/google/3/urlvars_diff.sent	2016-11-10 07:29	79 hours (3 days)	-
2016-11-22T23:19	../RESULT/10/2016-11-14/google/3/urlvars_diff.sent	2016-11-17 06:49	78 hours (3 days)	-
2016-11-24T13:40	../RESULT/10/2016-11-21/google/3/urlvars_diff.sent	2016-11-24 06:19	78 hours (3 days)	-
2016-06-14T21:54	../RESULT/10/2016-06-06/net/0/urlvars_diff.sent	2016-06-09 05:07	77 hours (3 days)	-
2016-06-21T23:45	../RESULT/10/2016-06-13/net/0/urlvars_diff.sent	2016-06-19 05:38	149 hours (6 days)	-
2016-06-28T23:50	../RESULT/10/2016-06-20/net/0/urlvars_diff.sent	2016-06-24 03:45	99 hours (4 days)	-
2016-07-05T23:50	../RESULT/10/2016-06-27/net/0/urlvars_diff.sent	2016-06-30 21:32	93 hours (3 days)	-
2016-07-12T22:50	../RESULT/10/2016-07-04/net/0/urlvars_diff.sent	2016-07-07 21:20	93 hours (3 days)	-
2016-07-19T23:40	../RESULT/10/2016-07-11/net/0/urlvars_diff.sent	2016-07-15 01:53	97 hours (4 days)	-
2016-07-26T23:52	../RESULT/10/2016-07-18/net/0/urlvars_diff.sent	2016-07-21 19:51	91 hours (3 days)	-
2016-08-02T23:23	../RESULT/10/2016-07-25/net/0/urlvars_diff.sent	2016-07-28 17:42	89 hours (3 days)	-
2016-08-09T23:00	../RESULT/10/2016-08-01/net/0/urlvars_diff.sent	2016-08-04 23:06	95 hours (3 days)	-
2016-08-16T23:20	../RESULT/10/2016-08-08/net/0/urlvars_diff.sent	2016-08-11 21:28	93 hours (3 days)	-
2016-08-23T23:56	../RESULT/10/2016-08-15/net/0/urlvars_diff.sent	2016-08-18 17:51	89 hours (3 days)	-
2016-08-30T23:44	../RESULT/10/2016-08-22/net/0/urlvars_diff.sent	2016-08-25 23:06	95 hours (3 days)	-
2016-09-06T23:52	../RESULT/10/2016-08-29/net/0/urlvars_diff.sent	2016-09-03 04:42	124 hours (5 days)	-
2016-09-13T23:16	../RESULT/10/2016-09-05/net/0/urlvars_diff.sent	2016-09-08 09:33	81 hours (3 days)	-
2016-09-20T22:14	../RESULT/10/2016-09-12/net/0/urlvars_diff.sent	(-)	-	(wait_for [5]: ../RESULT/10/2016-09-12/net/0/url_traits_30days.gz)
2016-09-27T23:57	../RESULT/10/2016-09-19/net/0/urlvars_diff.sent	(-)	-	(wait_for [5]: ../RESULT/10/2016-09-12/net/0/url_traits_30days.gz)
2016-10-04T22:43	../RESULT/10/2016-09-26/net/0/urlvars_diff.sent	2016-09-28 23:18	71 hours (2 days)	-
2016-10-11T22:13	../RESULT/10/2016-10-03/net/0/urlvars_diff.sent	2016-10-06 01:29	73 hours (3 days)	-
2016-10-18T21:23	../RESULT/10/2016-10-10/net/0/urlvars_diff.sent	2016-10-13 07:29	79 hours (3 days)	-
2016-10-25T16:02	../RESULT/10/2016-10-17/net/0/urlvars_diff.sent	2016-10-20 03:13	75 hours (3 days)	-
2016-11-01T23:22	../RESULT/10/2016-10-24/net/0/urlvars_diff.sent	2016-10-26 19:29	67 hours (2 days)	-
2016-11-08T14:40	../RESULT/10/2016-10-31/net/0/urlvars_diff.sent	2016-11-03 03:19	75 hours (3 days)	-
2016-11-15T23:10	../RESULT/10/2016-11-07/net/0/urlvars_diff.sent	2016-11-09 20:21	68 hours (2 days)	-
2016-11-22T23:15	../RESULT/10/2016-11-14/net/0/urlvars_diff.sent	2016-11-17 02:21	74 hours (3 days)	-
2016-11-24T13:40	../RESULT/10/2016-11-21/net/0/urlvars_diff.sent	2016-11-23 20:04	68 hours (2 days)	-
2016-06-14T19:55	../RESULT/10/2016-06-06/ssp/3/urlvars_diff.sent	2016-06-09 22:43	94 hours (3 days)	-
2016-06-21T20:54	../RESULT/10/2016-06-13/ssp/3/urlvars_diff.sent	2016-06-20 01:41	169 hours (7 days)	-
2016-06-28T23:55	../RESULT/10/2016-06-20/ssp/3/urlvars_diff.sent	2016-06-24 21:27	117 hours (4 days)	-
2016-07-05T23:50	../RESULT/10/2016-06-27/ssp/3/urlvars_diff.sent	2016-07-01 15:26	111 hours (4 days)	-
2016-07-12T22:50	../RESULT/10/2016-07-04/ssp/3/urlvars_diff.sent	2016-07-08 13:51	109 hours (4 days)	-
2016-07-19T23:43	../RESULT/10/2016-07-11/ssp/3/urlvars_diff.sent	2016-07-15 21:39	117 hours (4 days)	-
2016-07-26T23:33	../RESULT/10/2016-07-18/ssp/3/urlvars_diff.sent	2016-07-22 17:05	113 hours (4 days)	-
2016-08-02T23:26	../RESULT/10/2016-07-25/ssp/3/urlvars_diff.sent	2016-07-29 13:32	109 hours (4 days)	-
2016-08-09T23:00	../RESULT/10/2016-08-01/ssp/3/urlvars_diff.sent	2016-08-05 20:32	116 hours (4 days)	-
2016-08-16T23:20	../RESULT/10/2016-08-08/ssp/3/urlvars_diff.sent	2016-08-12 20:49	116 hours (4 days)	-
2016-08-24T00:02	../RESULT/10/2016-08-15/ssp/3/urlvars_diff.sent	2016-08-19 10:36	106 hours (4 days)	-
2016-08-30T23:43	../RESULT/10/2016-08-22/ssp/3/urlvars_diff.sent	2016-08-26 17:41	113 hours (4 days)	-
2016-09-06T20:30	../RESULT/10/2016-08-29/ssp/3/urlvars_diff.sent	2016-09-03 19:26	139 hours (5 days)	-
2016-09-13T22:32	../RESULT/10/2016-09-05/ssp/3/urlvars_diff.sent	2016-09-08 21:23	93 hours (3 days)	-
2016-09-20T20:48	../RESULT/10/2016-09-12/ssp/3/urlvars_diff.sent	(-)	-	(wait_for [5]: ../RESULT/10/2016-09-12/ssp/3/url_traits_30days.gz)
2016-09-28T00:02	../RESULT/10/2016-09-19/ssp/3/urlvars_diff.sent	(-)	-	(wait_for [5]: ../RESULT/10/2016-09-12/ssp/3/url_traits_30days.gz)
2016-10-04T22:46	../RESULT/10/2016-09-26/ssp/3/urlvars_diff.sent	2016-09-29 20:25	92 hours (3 days)	-
2016-10-11T22:14	../RESULT/10/2016-10-03/ssp/3/urlvars_diff.sent	2016-10-06 10:40	82 hours (3 days)	-
2016-10-18T21:26	../RESULT/10/2016-10-10/ssp/3/urlvars_diff.sent	2016-10-13 21:04	93 hours (3 days)	-
2016-10-25T13:58	../RESULT/10/2016-10-17/ssp/3/urlvars_diff.sent	2016-10-21 03:10	99 hours (4 days)	-
2016-11-01T23:21	../RESULT/10/2016-10-24/ssp/3/urlvars_diff.sent	2016-10-28 10:42	106 hours (4 days)	-
2016-11-08T14:42	../RESULT/10/2016-10-31/ssp/3/urlvars_diff.sent	2016-11-03 17:10	89 hours (3 days)	-
2016-11-15T23:12	../RESULT/10/2016-11-07/ssp/3/urlvars_diff.sent	2016-11-10 15:57	87 hours (3 days)	-
2016-11-22T14:31	../RESULT/10/2016-11-14/ssp/3/urlvars_diff.sent	2016-11-17 15:06	87 hours (3 days)	-
2016-11-24T13:40	../RESULT/10/2016-11-21/ssp/3/urlvars_diff.sent	(-)	-	-
